codigo_tiss,codigo_tuss,produto,laboratorio,valor,cobranca
0000070746,90257170,BARIOGEL GELEIA 100% SUSP. ORAL 1 COPO 150 ML,CRISTALIA,15.19,
0000055318,90345517,"BART H 150 MG. + 12,5 MG. BL. 30 CPRS.",MOMENTA,2.5548,
0000055319,90345525,"BART H 300 MG. + 12,5 MG. BL. 30 CPRS.",MOMENTA,2.5548,
0000072086,90377290,BASAGLAR 100 UI/ML SOL. INJ. CT. 2 CARP. VD. INC. X 3 ML ELI,LILLY,32.63,
0000072084,90377338,BASAGLAR 100 UI/ML SOL. INJ. CT. 2 CARP. VD. INC. X 3 ML + 2 ELI,LILLY,32.985,
0000072085,90377303,BASAGLAR 100 UI/ML SOL. INJ. CT. 5 CARP. VD. INC. X 3 ML ELI,LILLY,32.632,
0000072083,90377346,BASAGLAR 100 UI/ML SOL. INJ. CT. 5 CARP. VD. INC. X 3 ML + 5 ELI,LILLY,32.988,
0000072086,90377290,BASAGLAR 100U/ML SOL.INJ.2CARP.3ML ELI,LILLY,32.63,
0000072085,90377303,BASAGLAR 100U/ML SOL.INJ.5CARP.3ML ELI,LILLY,32.632,
0000072084,90377338,BASAGLAR 100UI/ML SOL.INJ.2CARP.3ML+ 2SIST+APLIC.PLAST.80UI ELI,LILLY,32.985,
0000072083,90377346,BASAGLAR 100UI/ML SOL.INJ.5CARP.3ML+5SIST+APLIC.PLAST.80UI ELI,LILLY,32.988,
0000075506,90408128,BAVENCIO (RESTRITO HOSP.) 20 MG/ML SOL. DIL. INF. CT. FA VD.,MERCK,5977.88,
0000075506,90408128,BAVENCIO 20MG/ML SOL.DIL.INF.FA 10ML MERCK,S.A.,5977.88,
0000004394,90246403,BAYCUTEN N CREME DERM. BISN. 40 G,BAYER,27.78,
0000074501,90279557,BEBEX ADE POM. BISN. X 45 G.,GEOLAB,15.41,
0000074502,90078845,BEBEX N POM. BISN. X 60 G.,GEOLAB,25.72,
0000063449,90301447,"BECLONATO 5,0 MG/ML + 2,0 MG/ML SUSP. INJ. CT. AMP. VD. INC. NEO",QUIMICA,15.31,
0000063449,90301447,"BECLONATO 5,0+2,0MG/ML VD.AMP.1ML+SER.",NEOQUIMICA,15.31,
0000000282,90088387,BECLOSOL 50 MCG AQUOSA NASAL SPRAY 200 DOSES,GLAXOSMITHKLINE,48.13,
0000074811,90418930,BEDECI 2 MG/ML. SOL. INJ. IV 5 AMPS. X 10 ML. SIGMA,PHARMA,65.204,
0000074810,90418921,BEDECI 2 MG/ML. SOL. INJ. IV 5 AMPS. X 5 ML. SIGMA,PHARMA,33.092,
0000074811,90418930,BEDECI 2MG/ML SOL.INJ.5AMP.10ML SIGMA,PHARMA,65.204,
0000074810,90418921,BEDECI 2MG/ML SOL.INJ.5AMP.5ML SIGMA,PHARMA,33.092,
0000070732,90369300,BEDFORDPOLY B (RESTRITO HOSP.) 1.000.000 CT. 1 FA,OPEM,183.91,
0000070733,90369319,BEDFORDPOLY B (RESTRITO HOSP.) 1.000.000 CT. 10 FA,OPEM,183.913,
0000070736,90369327,BEDFORDPOLY B (RESTRITO HOSP.) 1.500.000 CT. 1 FA,OPEM,275.86,
0000070737,90369335,BEDFORDPOLY B (RESTRITO HOSP.) 1.500.000 CT. 10 FA,OPEM,275.869,
0000061750,90324803,BEDFORDPOLY B (RESTRITO HOSP.) 500.000 UI PO LIOF. CT. 10 FA,OPEM,91.962,
0000061751,90324811,BEDFORDPOLY B (RESTRITO HOSP.) 500.000 UI PO LIOF. CT. FA IN,OPEM,91.95,
0000070733,90369319,BEDFORDPOLY-B 1000.000 PO LIOF.10FA OPEM,PHARMA,183.913,
0000070732,90369300,BEDFORDPOLY-B 1000.000 PO LIOF.1FA OPEM,PHARMA,183.91,
0000070737,90369335,BEDFORDPOLY-B 1500.000 PO LIOF.10AF OPEM,PHARMA,275.869,
0000070736,90369327,BEDFORDPOLY-B 1500.000 PO LIOF.1FA OPEM,PHARMA,275.86,
0000061750,90324803,BEDFORDPOLY-B 500.000UI PO LIOF.10FA OPEM,PHARMA,91.962,
0000061751,90324811,BEDFORDPOLY-B 500.000UI PO LIOF.1FA OPEM,PHARMA,91.95,
0000075163,90417631,BEDIMZA 5 MG/ML. + 2 MG/ML. SUSP. INJ. CT. AMP. VD. TRANS. X,MYLAN,18.68,
0000073739,90338278,BEDOZIL SOL. INJ. 2500 MCG/ML 10 AMPS. VD. X 2 ML,VALEANT,8.34,
0000073740,90338286,BEDOZIL SOL. INJ. 2500 MCG/ML 50 AMPS. VD. X 2 ML,VALEANT,5.5758,
0000058020,90288696,"BELARA 2 MG. + 0,03 MG. BL. 21 CPRS.",GRUNENTHAL,1.6555,
0000071842,90390695,"BELARA 2 MG. + 0,03 MG. BL. CALEND. 21 CPRS. REV. + 7 PLACEB",GRUNENTHAL,1.6562,
0000071842,90390695,"BELARA 2+0,3MG 21CPDS+7PLACEBOS",GRUNENTHAL,1.6555,
0000070476,90390687,"BELARINA 2 MG. + 0,02 MG. CT. BL. CALEND. AL. PLAS. TRANS.X",GRUNENTHAL,1.4492,
0000070476,90390687,"BELARINA 2+0,02MG 24CPDS REV.+4PLACEBO",GRUNENTHAL,1.4503,
0000073892,90288718,BELPELE 3 MG/G GEL. CT. BISN. AL. X 30 G FQM,MELORA,71.39,
0000078070,90390580,BELVIQ 10 MG. CT. BL. AL. AL. X 10 CPRS. REV.,EUROFARMA,5.753,
0000078069,90390610,BELVIQ 10 MG. CT. BL. AL. AL. X 60 CPRS. REV.,EUROFARMA,5.7642,
0000033596,90107721,BENALET FRAMBOESA 3 ENV. X 4 PAST. JOHNSON &,JOHNSON,0.8672,
0000044753,90247256,BENALET FRAMBOESA ENV. 52 PAST. JOHNSON &,JOHNSON,0.865,
0000033597,90107730,BENALET MEL-LIMAO 3 ENV. X 4 PAST. JOHNSON &,JOHNSON,0.8672,
0000044754,90247248,BENALET MEL-LIMAO ENV. 52 PAST. JOHNSON &,JOHNSON,0.865,
0000033598,90107748,BENALET MENTA 3 ENV. X 4 PAST. JOHNSON &,JOHNSON,0.8672,
0000044755,90247264,BENALET MENTA ENV. 52 PAST. JOHNSON &,JOHNSON,0.865,
0000019511,90040759,BENATUX FRAMBOESA 12 PASTILHAS,CIFARMA,1.0562,
0000019512,90040767,BENATUX MENTA 12 PASTILHAS,CIFARMA,1.0562,
0000058219,90220250,BENATUX XPE. 120 ML + CP. MED.,CIFARMA,11.77,
0000007972,90244540,BENECTRIN CX. 20 CPRS,LEGRAND,0.8805,
0000007973,90244842,BENECTRIN F - BL. 10 CPRS.,LEGRAND,1.868,
0000007970,90244559,BENECTRIN SUSP. FR. 100 ML.,LEGRAND,14.97,
0000064847,90288742,BENEFIX 1000 UI PO LIOF. INJ. CT. 1 FA VD. INC. + 1 SER. PRE,PFIZER,3034.45,
0000064847,90288742,BENEFIX 1000UI PO.LIOF.INJ.FA+SER.PREENC.DIL 5ML+1ADAPT+CONJ.I,PFIZER,3034.45,
0000064849,90288726,BENEFIX 250 UI PO LIOF. INJ. CT. 1 FA VD. INC. + 1 SER. PREE,PFIZER,840.56,
0000064849,90288726,BENEFIX 250UI PO LIOF.INJ.FA+SER.PREENC.DIL 5ML+1ADAPT+1CONJ.I,PFIZER,840.56,
0000064850,90288734,BENEFIX 500 UI PO LIOF. INJ. CT. 1 FA VD. INC. + 1 SER. PREE,PFIZER,1597.03,
0000064850,90288734,BENEFIX 500UI PO LIOF.INJ.FA+SER.PREENC.DIL 5ML+1ADAPT+1CONJ.I,PFIZER,1597.03,
0000000295,90248295,BENEGRIP 25 BL. X 6 CPRS. REV.,COSMED,1.2027,
0000070691,90388968,BENEGRIP 250 MG. + 30 MG. (VERDE)/250 MG. + 2 MG (AMARELO) C,COSMED,2.2517,
0000070691,90388968,BENEGRIP 250+30MG(VERDE)/250+2MG(AMARELO)6CPD REV.VERDE+6CPD R,COSMED,2.2521,
0000047722,90285387,BENEGRIP 500 MG. 2 BL. X 10 CPRS. REV.,COSMED,1.0975,
0000060365,90327993,"BENEGRIP MULTI (13,30 + 0,33 + 0,13) MG/ML SOL. OR. X 240 ML",COSMED,30.5,
0000060365,90327993,"BENEGRIP MULTI 13,30+0,33+0,13MG/ML 240ML",COSMED,30.5,
0000076909,90438574,BENEGRIP MULTI DIA CT. BL. AL. PLAS. X 10 CPRS. AMARELO + 10,COSMED,2.854,
0000076910,90438582,BENEGRIP MULTI DIA CT. BL. AL. PLAS. X 50 CPRS. AMARELO + 50,COSMED,3.472,
0000076912,90438590,BENEGRIP MULTI NOITE CT. BL. AL. PLAS. TRANS. X 10 CPRS. AMAR,COSMED,2.854,
0000076911,90438604,BENEGRIP MULTI NOITE CT. BL. AL. PLAS. TRANS. X 50 CPRS. AMAR,COSMED,3.472,
0000000296,90020979,BENERVA VD. 30 CPRS. REV. 300 MG.,BAYER,0.661,
0000036190,90353625,BENESTARE 625 MG. BL. 30 CPRS. REV.,MEDLEY,0.9434,
0000036912,90135709,BENEUM (RESTRITO HOSP.) 300 MG. 50 CPRS. REV. (HOSP.) TEUTO,BRAS.,0.6604,REAL
0000013033,90135695,BENEUM 300 MG. 30 CPRS. REV. TEUTO,BRAS.,0.6597,
0000003429,90135717,BENEVAT CREME 30 G. TEUTO,BRAS.,21.19,
0000030648,90245105,BENEVRAN DRAGEAS 2 BL. X 10 DRAGS.,LEGRAND,0.505,
0000030650,90245113,BENEVRAN GEL BISN. 60 G,LEGRAND,12.66,
0000030649,90245121,BENEVRAN GOTAS FR. 20 ML,LEGRAND,9.82,
0000014066,90049233,BENICAR 20 MG. 30 CPRS. DAIICHI,SANKYO,1.4013,
0000036700,90049241,BENICAR 20 MG. CX. 10 CPRS. DAIICHI,SANKYO,1.401,
0000014067,90049250,BENICAR 40 MG. 30 CPRS. DAIICHI,SANKYO,1.4729,
0000039564,90049268,BENICAR 40 MG. CX. 10 CPRS. DAIICHI,SANKYO,1.474,
0000045309,90239105,"BENICAR HCT 20 MG/12,5 MG. BL. AL/AL. X 7 CPRS. REV. DAIICHI",SANKYO,1.5462,
0000015648,90049403,"BENICAR HCT 20 MG/12,5 MG. CX. 30 CPRS. DAIICHI",SANKYO,1.5445,
0000045310,90239091,"BENICAR HCT 40 MG/12,5 MG. BL. AL/AL. X 7 CPRS. REV. DAIICHI",SANKYO,1.7634,
0000015649,90049411,"BENICAR HCT 40 MG/12,5 MG. CX. 30 CPRS. DAIICHI",SANKYO,1.7592,
0000015650,90049438,BENICAR HCT 40 MG/25 MG. CX. 30 CPRS. DAIICHI,SANKYO,1.7592,
0000029982,90049314,BENICARANLO 20 MG. + 5 MG. CX. 30 CPRS. REV. DAIICHI,SANKYO,1.639,
0000037856,90049322,BENICARANLO 20 MG. + 5 MG. CX. 7 CPRS. DAIICHI,SANKYO,1.6419,
0000052139,90049357,BENICARANLO 40 MG. + 10 MG. CPRS. REV. BL. AL/AL X 7 CPRS. DAIICHI,SANKYO,1.8563,
0000029984,90049349,BENICARANLO 40 MG. + 10 MG. CX. 30 CPRS. REV. DAIICHI,SANKYO,1.8531,
0000029983,90049373,BENICARANLO 40 MG. + 5 MG. CX. 30 CPRS. REV. DAIICHI,SANKYO,1.8531,
0000037857,90049381,BENICARANLO 40 MG. + 5 MG. CX. 7 CPRS. DAIICHI,SANKYO,1.8563,
0000052148,90254015,BENLYSTA 120 MG. PO LIOF. INJ. CT. FA VD. INC.,GLAXOSMITHKLINE,713.23,
0000052149,90254023,BENLYSTA 400 MG. PO LIOF. INJ. CT. FA VD. INC.,GLAXOSMITHKLINE,2377.42,
0000044771,90194861,BENOFLEX P 35 MG. + 450 MG. + 50 MG. CT. BL. AL. PLAS. LAR.,SANOFI-AVENTIS,0.8846,
0000044772,90217608,BENOFLEX P 35 MG. + 450 MG. + 50 MG. CT. BL. AL. PLAS. LAR.,SANOFI-AVENTIS,0.8814,
0000044975,90221834,BENZETACIL (RESTRITO HOSP.) 300.000 U/ML (1.200.000 U) SUSP.,EUROFARMA,11.3566,REAL
0000073985,90221834,BENZETACIL 300.000 U/ML (1.200.000 U) SUSP. INJ. CX. 50 FA VD,EUROFARMA,11.3566,
0000002913,90372018,BENZEVIT BISN. 40 G,ELOFAR,23.17,
0000037400,90052757,BENZIFLEX 10 MG. 2 BL. X 15 CPRS. REV.,EMS,0.9084,
0000037399,90052749,BENZIFLEX 10 MG. BL. 15 CPRS. REV.,EMS,0.9091,
0000054705,90288777,BENZIFLEX 5 MG. 2 BL. 15 CPRS. REV.,EMS,0.7679,
0000054704,90288769,BENZIFLEX 5 MG. BL. 15 CPRS. REV.,EMS,0.7197,
0000068879,90370538,BENZIFLEX LIS 125 MG. + 5 MG. BL. 15 CPRS. REV.,EMS,1.4213,
0000068879,90370538,BENZIFLEX LIS 125+5MG 15CPDS,EMS,1.422,
0000073345,90391977,BENZILATO ANLODIPINO GEN.10MG 30CPDS,PFIZER,1.9614,
0000073346,90391993,BENZILATO ANLODIPINO GEN.10MG 60CPDS,PFIZER,1.9993,
0000073347,90391969,BENZILATO ANLODIPINO GEN.5MG 30CPDS,PFIZER,0.9967,
0000073348,90391985,BENZILATO ANLODIPINO GEN.5MG 60CPDS,PFIZER,1.0149,
0000043647,90178602,BENZOILMETONIDAZOL - GENERICO (RESTRITO HOSP.) 40 MG/ML SUS. PRATI,DONADUZZI,6.2778,REAL
0000053204,90178610,BENZOILMETONIDAZOL - GENERICO (RESTRITO HOSP.) 40 MG/ML SUS. PRATI,DONADUZZI,4.916,REAL
0000026866,90353099,BENZOILMETRONIDAZOL + NISTATINA + CL. BENZALCONIO - GENERICO,MEDLEY,27.94,
0000026865,90178564,BENZOILMETRONIDAZOL + NISTATINA + CL. BENZALCONIO - GENERICO PRATI,DONADUZZI,27.81,
0000050380,90258932,BENZOILMETRONIDAZOL - GENERICO (RESTRITO HOSP.) SUSP. ORAL 4 TEUTO,BRAS.,9.0454,REAL
0000030124,90178580,BENZOILMETRONIDAZOL - GENERICO 40 MG/ML SUS. OR. CT. FR. PLA PRATI,DONADUZZI,10.64,
0000008510,90348613,BENZOILMETRONIDAZOL - GENERICO SUSP. 40 MG/ML X 80 ML NEO,QUIMICA,6.78,
0000008509,90052765,BENZOILMETRONIDAZOL - GENERICO SUSP. ORAL 4% FR. 120 ML,EMS,9.88,
0000026088,90135733,BENZOILMETRONIDAZOL - GENERICO SUSP. ORAL 40 MG/ML PED. FR. TEUTO,BRAS.,9.05,
0000071923,90381220,BEPEBEN (RESTRITO HOSP.) 1.200.000 PO SUSP. INJ. CT. FA TEUTO,BRAS.,11.36,
0000036916,90135750,BEPEBEN (RESTRITO HOSP.) 1.200.000 UI PO INJ. SD 50 FA (HOSP TEUTO,BRAS.,11.3566,REAL
0000036803,90135741,BEPEBEN (RESTRITO HOSP.) 1.200.000 UI PO SUSP. INJ. 50 FA + TEUTO,BRAS.,11.3566,REAL
0000071508,90381173,BEPEBEN (RESTRITO HOSP.) 1.200.000 UI PO SUSP. INJ. CT. FA + TEUTO,BRAS.,11.36,
0000036805,90135768,BEPEBEN (RESTRITO HOSP.) 600.000 UI PO INJ. 50 FA + 50 AMP. TEUTO,BRAS.,9.6304,REAL
0000036915,90135776,BEPEBEN (RESTRITO HOSP.) 600.000 UI PO INJ. SD 50 FA (HOSP.) TEUTO,BRAS.,9.6304,REAL
0000074396,90381220,BEPEBEN 1.200.000 PO SUSP. INJ. CT. FA TEUTO,BRAS.,11.36,
0000074396,90381220,BEPEBEN 1.200.000UI PO SUSP.INJ.FA TEUTO,BRAS,11.36,
0000071508,90381173,BEPEBEN 1.200.000UI PO SUSP.INJ.FA+DIL.4ML TEUTO,BRAS,11.36,
0000074733,90048830,BERIBUMIN (RESTRITO HOSP.) 200 G/L SOL. INJ. CT. FA VD. INC. CSL,BEHRING,231.82,
0000074733,90048830,BERIBUMIN 200MG/ML SOL.INJ. FA 50ML CSL,BEHRING,231.82,
0000057761,90299035,BERINERT (RESTRITO HOSP.) 500 UI LIOF. INJ. FA VD. + FA VD. CSL,BEHRING,2496.77,
0000008133,90048857,"BERIPLAST-P (RESTRITO HOSP.) 1,0 ML. PO LIOF. CT. 2 FR. VD. CSL",BEHRING,739.23,REAL
0000008134,90048865,"BERIPLAST-P (RESTRITO HOSP.) 3,0 ML. PO LIOF. CT. 2 FR. VD. CSL",BEHRING,2207.83,REAL
0000010453,90217314,BERIPLEX P/N (RESTRITO HOSP.) 500 UI PO LIOF. INJ. CT. FA VD CSL,BEHRING,1384.69,REAL
0000077582,90357892,BERK (RESTRITO HOSP.) 50 MG. PO LIOF. SOL. INJ. FA VD. INC.,EUROFARMA,3296.46,
0000077583,90433327,BERK (RESTRITO HOSP.) 70 MG. PO LIOF. SOL. INJ. FA VD. TRANS.,EUROFARMA,4246.52,
0000031081,90246802,BERLISON CREME 1% 15 G,BAYER,12.88,
0000031082,90246810,BERLISON CREME 1% 30 G,BAYER,23.14,
0000000313,90032721,BEROTEC SOL. FR. 20 ML. BOEHRINGER,INGELHEI,5.58,
0000074504,90358724,BESILAPIN 10 MG. CX. 30 CPRS.,GEOLAB,0.533,
0000074503,90358783,BESILAPIN 5 MG. CX. 30 CPRS.,GEOLAB,0.3177,
0000074832,90409647,BESILATO ANLODIPINO 10MG 30CPDS,NOVARTIS,0.5205,
0000074831,90409639,BESILATO ANLODIPINO 5MG 30CPDS,NOVARTIS,0.312,
0000075605,90411102,BESILATO ANLODIPINO 5MG 60CPDS,PRATI-DONADUZZI,0.4947,
0000064907,90356845,"BESILATO ANLODIPINO+LOSARTANA POTASSICA 2,5+50MG 30CAPS EMS",GENERICOS,0.8545,
0000064909,90356829,BESILATO ANLODIPINO+LOSARTANA POTASSICA 5+100MG 30CAPS EMS,GENERICOS,1.0553,
0000064908,90356837,BESILATO ANLODIPINO+LOSARTANA POTASSICA 5+50MG 30CAPS EMS,GENERICOS,0.8545,
0000076247,90415264,"BESILATO CISATRACURIO 2MG/ML SOL.INJ.2,5ML",ACCORD,10.75,
0000076250,90415299,BESILATO CISATRACURIO 2MG/ML SOL.INJ.25ML,ACCORD,107.45,
0000076248,90415272,BESILATO CISATRACURIO 2MG/ML SOL.INJ.5ML,ACCORD,21.78,
0000064907,90356845,"BESILATO DE ANLODIPINO + LOSARTANA POTASSICA - GENERICO 2,5",EMS,0.8553,
0000064908,90356837,BESILATO DE ANLODIPINO + LOSARTANA POTASSICA - GENERICO 5 +,EMS,0.8553,
0000064909,90356829,BESILATO DE ANLODIPINO + LOSARTANA POTASSICA - GENERICO 5 +,EMS,1.0563,
0000005618,90052773,BESILATO DE ANLODIPINO - GENERICO 10 MG CX. 30 CPRS.,EMS,1.5671,
0000005613,90125088,BESILATO DE ANLODIPINO - GENERICO 10 MG. 20 CPRS.,BIOSINTETICA,2.4375,
0000005624,90159500,BESILATO DE ANLODIPINO - GENERICO 10 MG. 3 BL. X 10 CPRS.,MERCK,1.2441,
0000005632,90351932,BESILATO DE ANLODIPINO - GENERICO 10 MG. 3 BL. X 10 CPRS.,MEDLEY,2.4126,
0000071284,90383435,BESILATO DE ANLODIPINO - GENERICO 10 MG. 3 BL. X 10 CPRS. NOVA,QUIMICA,1.0677,
0000005614,90125070,BESILATO DE ANLODIPINO - GENERICO 10 MG. 30 CPRS.,BIOSINTETICA,2.4066,
0000053631,90045220,BESILATO DE ANLODIPINO - GENERICO 10 MG. 30 CPRS.,EUROFARMA,2.5874,
0000005617,90125096,BESILATO DE ANLODIPINO - GENERICO 10 MG. 60 CPRS.,BIOSINTETICA,2.1882,
0000038173,90135784,BESILATO DE ANLODIPINO - GENERICO 10 MG. BL. 30 CPRS. TEUTO,BRAS.,0.6424,
0000030318,90018133,BESILATO DE ANLODIPINO - GENERICO 10 MG. BL. 30 CPRS. AUROBINDO,PHARMA,1.1795,
0000026115,90338014,BESILATO DE ANLODIPINO - GENERICO 10 MG. BL. 30 CPRS.,SANDOZ,1.2491,
0000041915,90178637,BESILATO DE ANLODIPINO - GENERICO 10 MG. COM. CT. BL. AL/AL PRATI,DONADUZZI,0.645,
0000073346,90391993,BESILATO DE ANLODIPINO - GENERICO 10 MG. CT. BL. AL. PLAS. OP,PFIZER,1.9953,
0000073345,90391977,BESILATO DE ANLODIPINO - GENERICO 10 MG. CT. BL. AL. PLAS. OP,PFIZER,1.9633,
0000074832,90409647,BESILATO DE ANLODIPINO - GENERICO 10 MG. CT. BL. AL. PLAS. OP,NOVARTIS,0.521,
0000075122,90403088,BESILATO DE ANLODIPINO - GENERICO 10 MG. CT. BL. AL. PLAS. OP,SANDOZ,0.4125,
0000071751,90288831,BESILATO DE ANLODIPINO - GENERICO 10 MG. CX. 30 CPRS.,GEOLAB,0.697,
0000005641,90375173,BESILATO DE ANLODIPINO - GENERICO 10 MG. CX. 30 CPRS. NEO,QUIMICA,0.5275,
0000073281,90385276,BESILATO DE ANLODIPINO - GENERICO 10 MG. CX. 30 CPRS.,PHARLAB,1.1817,
0000073281,90385276,BESILATO DE ANLODIPINO - GENERICO 10 MG. CX. 30 CPRS.,PHARLAB,1.1817,
0000005628,90135806,BESILATO DE ANLODIPINO - GENERICO 5 MG 30 CPRS. TEUTO,BRAS.,0.5138,
0000005619,90052790,BESILATO DE ANLODIPINO - GENERICO 5 MG CX. 30 CPRS.,EMS,1.5321,
0000005612,90125118,BESILATO DE ANLODIPINO - GENERICO 5 MG. 20 CPRS.,BIOSINTETICA,1.218,
0000005630,90351959,BESILATO DE ANLODIPINO - GENERICO 5 MG. 3 BL. X 10 CPRS.,MEDLEY,0.7842,
0000071283,90383427,BESILATO DE ANLODIPINO - GENERICO 5 MG. 3 BL. X 10 CPRS. NOVA,QUIMICA,0.5423,
0000005615,90125100,BESILATO DE ANLODIPINO - GENERICO 5 MG. 30 CPRS.,BIOSINTETICA,1.2174,
0000053630,90045254,BESILATO DE ANLODIPINO - GENERICO 5 MG. 30 CPRS.,EUROFARMA,1.294,
0000005623,90159527,BESILATO DE ANLODIPINO - GENERICO 5 MG. 30 CPRS.,MERCK,0.7796,
0000005616,90125126,BESILATO DE ANLODIPINO - GENERICO 5 MG. 60 CPRS.,BIOSINTETICA,1.1273,
0000030316,90018150,BESILATO DE ANLODIPINO - GENERICO 5 MG. BL. 30 CPRS. AUROBINDO,PHARMA,0.6034,
0000026113,90338006,BESILATO DE ANLODIPINO - GENERICO 5 MG. BL. 30 CPRS.,SANDOZ,0.6437,
0000075605,90411102,BESILATO DE ANLODIPINO - GENERICO 5 MG. COM. CT. BL. AL./AL. PRATI,DONADUZZI,0.4937,
0000031749,90178670,BESILATO DE ANLODIPINO - GENERICO 5 MG. COM. CT. BL. AL/AL. PRATI,DONADUZZI,0.5085,
0000073347,90391969,BESILATO DE ANLODIPINO - GENERICO 5 MG. CT. BL. AL. PLAS. OPC,PFIZER,0.9977,
0000073348,90391985,BESILATO DE ANLODIPINO - GENERICO 5 MG. CT. BL. AL. PLAS. OPC,PFIZER,1.0128,
0000074831,90409639,BESILATO DE ANLODIPINO - GENERICO 5 MG. CT. BL. AL. PLAS. OPC,NOVARTIS,0.3123,
0000075121,90403070,BESILATO DE ANLODIPINO - GENERICO 5 MG. CT. BL. AL. PLAS. OPC,SANDOZ,0.2332,
0000071750,90288793,BESILATO DE ANLODIPINO - GENERICO 5 MG. CX. 30 CPRS.,GEOLAB,0.3487,
0000005642,90375181,BESILATO DE ANLODIPINO - GENERICO 5 MG. CX. 30 CPRS. NEO,QUIMICA,0.8005,
0000073280,90385268,BESILATO DE ANLODIPINO - GENERICO 5 MG. CX. 30 CPRS.,PHARLAB,0.6047,
0000073280,90385268,BESILATO DE ANLODIPINO - GENERICO 5 MG. CX. 30 CPRS.,PHARLAB,0.6047,
0000005626,90159535,BESILATO DE ANLODIPINO - GENERICO 5 MG. X 60 CPRS.,MERCK,0.7819,
0000076249,90415280,BESILATO DE CISATRACURIO 2MG/ML SOL.INJ.10ML,ACCORD,42.38,
0000052614,90218507,BESIVANCE SUSP. OFT. 5 ML BAUSCH &,LOMB,33.82,
0000077997,90436059,BESPONSA 1 MG. PO LIOF. SOL. INJ. CT FA VD. AMB.,WYETH,60255.48,
0000038990,90206789,BETA LONG (RESTRITO HOSP.) 3 MG. + 3 MG/ML SUSP. INJ. 25 AMP UNIAO,QUIMICA,14.094,REAL
0000071187,90376170,BETACRIS (RESTRITO HOSP.) 1 MG/ML SOL. INJ. IV CT. 10 EST. X,CRISTALIA,27.373,
0000046949,90216296,BETADINE 16 MG. 30 CPRS.,ACHE,0.5495,
0000046950,90216270,BETADINE 16 MG. 60 CPRS.,ACHE,0.5449,
0000046951,90216288,BETADINE 24 MG. 30 CPRS.,ACHE,0.7376,
0000046952,90216300,BETADINE 24 MG. 60 CPRS.,ACHE,0.7338,
0000046947,90216253,BETADINE 8 MG. 30 CPRS.,ACHE,0.4622,
0000046948,90216261,BETADINE 8 MG. 60 CPRS.,ACHE,0.4499,
0000043315,90246616,"BETAFERON 9,6 MUI 15 FRS. PO LIOF. + 15 SER. VD. DIL. INJ.",BAYER,394.4845,
0000000324,90006356,BETAGAN FR. 10 ML.,ALLERGAN,40.01,
0000000325,90006364,BETAGAN FR. 5 ML.,ALLERGAN,23.04,
0000077264,90438825,BETAISTINA - GENERICO 16 MG BL. X 30 CPRS.,ACHE,0.5954,
0000077265,90438833,BETAISTINA - GENERICO 24 MG BL. X 30 CPRS.,ACHE,0.8941,
0000077266,90438817,BETAISTINA - GENERICO 8 MG BL. X 30 CPRS.,ACHE,0.4799,
0000038929,90125134,BETALOR 5 MG. + 25 MG. BL. X 7,BIOSINTETICA,1.7434,
0000014969,90351215,BETALOR 5 MG. + 25 MG. CX. C/30,BIOSINTETICA,1.3926,
0000038930,90125142,BETALOR 5 MG. + 50 MG. BL. X 7,BIOSINTETICA,2.0506,
0000014970,90125169,BETALOR 5 MG. + 50 MG. CX. C/30,BIOSINTETICA,1.5015,
0000024962,90178718,"BETAMETASONA - GENERICO 0,1 MG/ML. ELX. CT. FR. VD. AMB. X 1 PRATI",DONADUZZI,16.79,
0000028405,90081862,"BETAMETASONA - GENERICO ELIXIR 0,5 MG/5 ML FR. X 120 ML",GERMED,14.62,
0000010762,90052811,"BETAMETASONA - GENERICO ELIXIR 0,5 ML/5 ML FR. 120 ML",EMS,14.46,
0000073964,90206878,BETAPROSPAN (5 + 2) MG/ML. SUSP. INJ. AMP. VD. INC. X 1 ML. UNIAO,QUIMICA,21.42,
0000072154,90387236,BETAPROSPAN (5 + 2) MG/ML. SUSP. INJ. CT. AMP. VD. INC. X 1 UNIAO,QUIMICA,14.83,
0000070574,90387147,BETAPROSPAN (RESTRITO HOSP.) 5 MG/ML. + 2 MG/ML. SUSP. INJ. UNIAO,QUIMICA,20.4554,
0000070574,90387147,BETAPROSPAN 5+2MG/ML SUSP.INJ.50AMP 1ML(EMB.HOSP) UNIAO,QUIMICA,20.4554,
0000072154,90387236,BETAPROSPAN 5+2MG/ML SUSP.INJ.AMP 1ML+SER.+AG. UNIAO,QUIMICA,14.83,
0000073994,90303334,BETATRINTA 5 MG/ML + 2 MG/ML SUSP. INJ. CT. AMP. VD. TRANS. X,EUROFARMA,15.76,
0000073994,90303334,BETATRINTA 5 MG/ML + 2 MG/ML SUSP. INJ. CT. AMP. VD. TRANS. X,EUROFARMA,15.76,
0000073994,90303334,BETATRINTA 5+2MG/ML 1AMP 1ML+SER.SIST.SEG,EUROFARMA,15.76,
0000045360,90066669,BETES 1 MG. BL. 30 CPRS.,EUROFARMA,0.4702,
0000045361,90066677,BETES 2 MG. BL. 30 CPRS.,EUROFARMA,0.8505,
0000045362,90066685,BETES 4 MG. BL. 30 CPRS.,EUROFARMA,1.6447,
0000055282,90288874,BETINA 16 MG. BL. 20 CPRS. REV.,EUROFARMA,0.546,
